joborder_id,company_id,recruiter,owner,title,type,salary,status,city,country,openings,start_date,date_created,date_modified,discipline,work_arrangement,owning_office
151,545,123,121,Casualty Underwriter,H,86000,Full,Paris,FR,1,2022-12-31 08:06:19,2022-11-01 12:27:03,2022-12-21 18:59:09,"Underwriting, Broking & Claims",Remote,Paris
152,626,125,125,Senior Casualty Underwriter,H,52000,Full,Paris,FR,1,2022-12-31 08:43:24,2022-11-01 18:17:48,2022-12-08 12:50:04,"Underwriting, Broking & Claims",Hybrid,Paris
153,168,57,55,Capital Modelling Actuary,H,£87k - £109k,Closed,London,GB,1,2023-01-01 18:15:21,2022-11-02 12:32:43,2022-11-30 18:34:07,Actuarial,Hybrid,London
154,181,59,55,Head of Pricing,H,GBP 82k,Full,London,GB,1,,2022-11-02 15:56:28,2023-01-06 14:39:50,Actuarial,Hybrid,London
155,557,106,106,Project Manager,H,75000,Full,Paris,FR,1,2023-01-01 18:57:49,2022-11-02 10:35:19,2022-12-19 13:11:03,Transformation & Change,Hybrid,Paris
156,719,150,150,Product Owner,H,"132,000",Full,New York,US,1,,2022-11-02 12:43:47,2022-12-07 13:30:18,Transformation & Change,Hybrid,New York
157,739,159,159,Head of Pricing,H,$110k - $121k,OnHold,New York,US,1,2023-01-01 16:10:32,2022-11-02 12:46:42,2022-12-03 13:52:57,Actuarial,Hybrid,New York
158,89,21,21,Senior Credit Risk Analyst,H,"65,000",Full,Manchester,GB,1,2023-01-02 16:13:09,2022-11-03 10:11:07,2022-12-17 10:45:25,Risk & Compliance,Office,Manchester
159,460,89,89,Reserving Actuary,H,€105k - €121k,OnHold,Brussels,BE,1,2023-01-02 12:48:46,2022-11-03 16:35:57,2022-12-05 08:30:06,Actuarial,Hybrid,Brussels
160,224,29,28,Senior Data Engineer,H,90000,Full,London,GB,1,2023-01-03 18:01:52,2022-11-04 10:52:25,2022-12-15 18:27:23,Technology,Office,London
161,502,101,101,Product Owner,H,€55k - €63k,Full,Madrid,ES,1,2023-01-03 18:40:46,2022-11-04 09:11:13,2022-12-21 09:50:43,Transformation & Change,Hybrid,Madrid
162,2,8,8,FP&A Analyst,H,GBP 58k,Closed,Manchester,GB,1,,2022-11-05 15:48:53,2022-12-03 13:30:33,"Accountancy, Finance & Audit",Hybrid,Manchester
163,342,67,67,Tax Manager,H,€72k - €85k,Closed,Dublin,IE,1,,2022-11-05 10:20:35,2022-12-10 10:35:30,"Accountancy, Finance & Audit",Office,Dublin
164,718,162,158,Cloud Architect,H,149000,Full,New York,US,1,2023-01-04 09:20:21,2022-11-05 18:13:03,2022-12-09 17:20:23,Technology,Hybrid,New York
165,878,182,182,Claims Manager,H,"614,000",Closed,Hong Kong,HK,1,2023-01-04 11:53:18,2022-11-05 13:34:14,2022-11-29 13:24:26,"Underwriting, Broking & Claims",Remote,Hong Kong
166,10,4,4,Pricing Actuary,H,GBP 90k,Closed,Manchester,GB,3,2023-01-05 14:10:02,2022-11-06 15:51:02,2023-01-02 18:44:56,Actuarial,Remote,Manchester
167,465,90,90,Actuarial Analyst,H,78000,Closed,Brussels,BE,1,2023-01-05 13:30:02,2022-11-06 14:21:09,2022-12-28 14:45:58,Actuarial,Remote,Brussels
168,506,97,97,Paralegal,H,"72,000",Full,Madrid,ES,1,2023-01-05 12:40:29,2022-11-06 15:04:55,2022-12-24 14:57:50,Legal,Hybrid,Madrid
169,570,126,126,Claims Handler,H,€76k - €84k,Closed,Paris,FR,1,2023-01-05 12:28:12,2022-11-06 17:46:49,2022-12-01 14:09:12,"Underwriting, Broking & Claims",Hybrid,Paris
170,711,166,166,Commercial Lawyer,H,$167k - $194k,Full,New York,US,1,,2022-11-06 14:54:23,2022-12-30 09:47:09,Legal,Hybrid,New York
171,168,55,55,Senior Credit Risk Analyst,H,Competitive,Closed,London,GB,1,2023-01-06 13:28:46,2022-11-07 11:11:19,2022-11-29 10:13:04,Risk & Compliance,Hybrid,London
172,549,121,121,Claims Handler,H,94000,Full,Paris,FR,1,2023-01-06 18:35:34,2022-11-07 15:09:07,2022-12-14 09:51:23,"Underwriting, Broking & Claims",Hybrid,Paris
173,733,146,146,Change Manager,H,$95k - $106k,Full,New York,US,1,2023-01-06 18:57:52,2022-11-07 18:37:08,2022-12-16 09:06:37,Transformation & Change,Office,New York
174,849,175,175,Property Underwriter,H,"62,000",Closed,Charlotte,US,1,2023-01-07 15:56:24,2022-11-08 09:49:31,2022-12-10 12:21:31,"Underwriting, Broking & Claims",Hybrid,Charlotte
175,925,194,194,Business Analyst,H,S$134k - S$152k,Closed,Singapore,SG,2,2023-01-07 12:09:01,2022-11-08 09:04:12,2022-12-01 16:40:21,Transformation & Change,Office,Singapore
176,46,13,11,Senior Property Underwriter,H,"74,000",Full,Manchester,GB,1,,2022-11-09 14:09:59,2022-12-07 15:56:50,"Underwriting, Broking & Claims",Hybrid,Manchester
177,363,74,74,FP&A Analyst,H,"79,000",Full,Dublin,IE,1,2023-01-08 14:06:02,2022-11-09 13:06:51,2022-12-02 16:52:47,"Accountancy, Finance & Audit",Remote,Dublin
178,605,126,121,Senior Claims Manager,H,78000,Full,Paris,FR,1,2023-01-08 11:07:36,2022-11-09 11:45:13,2022-12-11 16:32:11,"Underwriting, Broking & Claims",Hybrid,Paris
179,7,22,22,Senior BI Developer,H,"62,000",Closed,Manchester,GB,1,2023-01-09 15:17:40,2022-11-10 16:21:37,2022-12-16 14:50:06,Technology,Office,Manchester
180,349,74,73,Tax Manager,H,76000,Closed,Dublin,IE,2,2023-01-09 11:26:40,2022-11-10 09:28:54,2022-12-22 15:43:25,"Accountancy, Finance & Audit",Office,Dublin
181,630,132,132,Senior Management Accountant,H,76000,Full,Zurich,CH,1,2023-01-09 14:04:58,2022-11-10 12:21:19,2022-12-28 14:54:16,"Accountancy, Finance & Audit",Office,Zurich
182,143,7,6,Senior FP&A Analyst,H,£68k - £81k,Full,Manchester,GB,1,2023-01-10 12:56:59,2022-11-11 13:25:43,2022-12-18 09:35:36,"Accountancy, Finance & Audit",Remote,Manchester
183,297,51,47,Senior Product Owner,H,93000,Full,London,GB,1,2023-01-10 12:53:19,2022-11-11 15:15:56,2022-12-18 17:48:45,Transformation & Change,Hybrid,London
184,470,93,93,Financial Controller,H,"57,000",OnHold,Brussels,BE,2,2023-01-10 12:38:41,2022-11-11 14:06:30,2022-12-12 14:05:03,"Accountancy, Finance & Audit",Hybrid,Brussels
185,632,140,140,Senior Programme Director,H,CHF 122k - CHF 141k,Closed,Zurich,CH,2,2023-01-10 14:07:42,2022-11-11 11:51:25,2022-12-18 16:13:22,Transformation & Change,Hybrid,Zurich
186,919,196,196,Senior Business Analyst,H,"146,000",Closed,Singapore,SG,1,2023-01-10 10:18:03,2022-11-11 16:03:04,2022-12-06 13:34:32,Transformation & Change,Office,Singapore
187,346,66,66,Head of Legal,H,€97k - €115k,Closed,Dublin,IE,1,,2022-11-12 08:11:55,2022-12-11 13:51:10,Legal,Hybrid,Dublin
188,546,108,106,Programme Director,H,€69k - €77k,Full,Paris,FR,1,2023-01-11 09:55:30,2022-11-12 16:44:52,2022-12-15 15:41:00,Transformation & Change,Hybrid,Paris
189,920,195,195,Senior Project Manager,H,"120,000",Closed,Singapore,SG,2,2023-01-11 18:40:36,2022-11-12 14:32:24,2023-01-05 18:07:02,Transformation & Change,Office,Singapore
190,171,32,32,Senior Management Accountant,H,GBP 80k,Full,London,GB,1,,2022-11-13 10:02:26,2022-12-29 15:39:45,"Accountancy, Finance & Audit",Hybrid,London
191,210,50,47,Product Owner,H,£79k - £96k,Full,London,GB,1,2023-01-12 09:09:54,2022-11-13 12:18:22,2023-01-07 12:50:41,Transformation & Change,Hybrid,London
192,421,82,82,Internal Auditor,H,EUR 68k,OnHold,Amsterdam,NL,3,,2022-11-13 09:19:32,2022-12-10 11:07:51,"Accountancy, Finance & Audit",Office,Amsterdam
193,461,92,88,Senior Pricing Actuary,H,78000,Full,Brussels,BE,1,2023-01-12 14:21:27,2022-11-13 09:10:07,2022-12-23 17:01:39,Actuarial,Remote,Brussels
194,537,99,99,Head of Legal,H,98000,Full,Madrid,ES,1,2023-01-12 09:02:57,2022-11-13 14:13:49,2022-12-28 18:45:49,Legal,Hybrid,Madrid
195,2,9,6,Senior Business Analyst,H,54000,Full,Manchester,GB,1,2023-01-13 17:36:55,2022-11-14 15:33:51,2022-12-17 17:00:03,Transformation & Change,Remote,Manchester
196,551,110,110,Head of Compliance,H,EUR 84k,Full,Paris,FR,1,2023-01-13 13:28:24,2022-11-14 16:19:13,2022-12-28 16:27:08,Risk & Compliance,Hybrid,Paris
197,628,136,136,Tax Manager,H,133000,Full,Zurich,CH,1,,2022-11-14 14:40:16,2022-12-16 10:53:33,"Accountancy, Finance & Audit",Hybrid,Zurich
198,758,148,148,Senior Property Underwriter,H,$129k - $144k,Closed,New York,US,1,,2022-11-14 13:02:23,2022-12-16 11:39:36,"Underwriting, Broking & Claims",Hybrid,New York
199,717,161,161,Product Owner,H,"124,000",Closed,New York,US,1,2023-01-13 14:18:27,2022-11-14 13:22:49,2022-12-14 10:51:39,Transformation & Change,Office,New York
200,717,168,168,Senior Regulatory Lawyer,H,Competitive,Full,New York,US,1,2023-01-13 14:54:37,2022-11-14 15:09:09,2022-12-25 13:53:33,Legal,Hybrid,New York
201,335,73,73,Management Accountant,H,76000,Full,Dublin,IE,1,2023-01-14 17:53:09,2022-11-15 12:32:05,2022-12-31 11:08:49,"Accountancy, Finance & Audit",Office,Dublin
202,549,122,122,Senior Casualty Underwriter,H,€61k - €72k,Closed,Paris,FR,2,,2022-11-15 08:39:25,2022-12-14 15:29:12,"Underwriting, Broking & Claims",Hybrid,Paris
203,923,198,198,Product Owner,H,SGD 104k,Closed,Singapore,SG,2,2023-01-14 15:34:28,2022-11-15 17:08:35,2022-12-11 11:18:18,Transformation & Change,Hybrid,Singapore
204,962,208,207,Senior Claims Manager,H,RM167k - RM207k,Full,Kuala Lumpur,MY,1,2023-01-14 11:32:29,2022-11-15 13:27:19,2022-12-26 17:36:15,"Underwriting, Broking & Claims",Hybrid,Malaysia
205,325,57,57,Senior Actuarial Analyst,H,£68k - £81k,Full,London,GB,1,,2022-11-16 17:55:30,2023-01-24 18:37:58,Actuarial,Office,London
206,339,76,76,Senior Financial Controller,H,70000,Full,Dublin,IE,1,2023-01-15 16:12:35,2022-11-16 18:13:46,2022-12-22 11:28:38,"Accountancy, Finance & Audit",Hybrid,Dublin
207,418,84,84,Operational Risk Manager,H,€59k - €71k,Closed,Amsterdam,NL,1,,2022-11-16 08:56:00,2022-12-09 16:06:31,Risk & Compliance,Office,Amsterdam
208,52,14,14,Casualty Underwriter,H,GBP 60k,Closed,Manchester,GB,1,2023-01-16 12:32:30,2022-11-17 16:09:43,2022-12-19 10:33:36,"Underwriting, Broking & Claims",Hybrid,Manchester
209,258,30,30,Head of Legal,H,GBP 90k,Closed,London,GB,2,,2022-11-17 16:32:17,2023-01-07 08:10:28,Legal,Office,London
210,169,50,50,Senior Programme Director,H,"102,000",Closed,London,GB,2,2023-01-16 09:17:03,2022-11-17 12:22:16,2022-12-23 16:50:09,Transformation & Change,Hybrid,London
211,230,56,56,Senior Pricing Actuary,H,£82k - £95k,Closed,London,GB,1,,2022-11-17 14:42:48,2022-12-15 08:26:23,Actuarial,Office,London
212,472,93,93,Pricing Actuary,H,91000,Full,Brussels,BE,1,2023-01-16 11:11:24,2022-11-17 11:03:59,2023-01-17 12:04:31,Actuarial,Hybrid,Brussels
213,519,100,100,In-house Counsel,H,78000,Closed,Madrid,ES,1,2023-01-16 12:07:37,2022-11-17 12:20:06,2022-12-14 08:08:25,Legal,Hybrid,Madrid
214,1,4,4,Senior Business Analyst,H,GBP 80k,Full,Manchester,GB,1,2023-01-17 11:18:10,2022-11-18 08:58:56,2022-12-28 17:55:19,Transformation & Change,Hybrid,Manchester
215,172,42,42,Senior Compliance Officer,H,"66,000",OnHold,London,GB,1,2023-01-17 15:27:06,2022-11-18 15:43:17,2022-12-16 11:05:52,Risk & Compliance,Office,London
216,640,142,142,Senior Programme Director,H,CHF 108k,Closed,Zurich,CH,1,2023-01-17 11:22:25,2022-11-18 12:30:23,2023-01-02 14:56:56,Transformation & Change,Remote,Zurich
217,712,151,151,Senior Programme Director,H,$119k - $142k,OnHold,New York,US,1,2023-01-17 17:50:35,2022-11-18 13:06:38,2022-12-25 13:42:24,Transformation & Change,Hybrid,New York
218,235,38,38,Credit Risk Analyst,H,Competitive,Full,London,GB,1,,2022-11-19 16:16:03,2022-12-26 15:12:04,Risk & Compliance,Remote,London
219,753,165,165,Head of Legal,H,Competitive,Closed,New York,US,1,2023-01-18 14:42:34,2022-11-19 10:57:07,2022-12-30 18:41:03,Legal,Hybrid,New York
220,177,58,58,Reserving Actuary,H,£80k - £91k,Full,London,GB,1,2023-01-19 08:27:36,2022-11-20 08:30:33,2023-01-26 17:54:03,Actuarial,Office,London
221,338,75,75,Change Manager,H,65000,Closed,Dublin,IE,3,2023-01-19 15:10:20,2022-11-20 09:36:51,2022-12-11 18:45:49,Transformation & Change,Remote,Dublin
222,435,83,83,Project Manager,H,€64k - €73k,OnHold,Amsterdam,NL,1,2023-01-19 12:55:17,2022-11-20 08:06:45,2022-12-14 13:29:14,Transformation & Change,Hybrid,Amsterdam
223,465,88,88,Head of Pricing,H,110000,Full,Brussels,BE,1,2023-01-19 09:28:55,2022-11-20 12:59:15,2023-01-12 18:20:34,Actuarial,Office,Brussels
224,62,8,8,Senior Financial Controller,H,£40k - £50k,Closed,Manchester,GB,1,2023-01-20 08:31:42,2022-11-21 13:31:54,2022-12-15 16:48:15,"Accountancy, Finance & Audit",Remote,Manchester
225,542,98,98,Regulatory Lawyer,H,€91k - €101k,Full,Madrid,ES,1,,2022-11-21 09:02:25,2022-12-24 09:43:20,Legal,Remote,Madrid
226,563,109,106,Business Analyst,H,€79k - €91k,Full,Paris,FR,2,2023-01-20 15:36:17,2022-11-21 14:14:14,2023-01-08 09:19:02,Transformation & Change,Hybrid,Paris
227,629,134,132,Management Accountant,H,"86,000",Full,Zurich,CH,1,,2022-11-21 17:27:15,2023-01-15 13:23:48,"Accountancy, Finance & Audit",Hybrid,Zurich
228,773,150,150,Programme Director,H,$137k - $170k,Closed,New York,US,1,2023-01-20 13:58:06,2022-11-21 09:45:45,2022-12-20 15:34:55,Transformation & Change,Office,New York
229,987,208,207,Property Underwriter,H,168000,Full,Kuala Lumpur,MY,1,2023-01-20 09:52:31,2022-11-21 15:12:02,2022-12-22 08:36:44,"Underwriting, Broking & Claims",Remote,Malaysia
230,35,11,11,Credit Risk Analyst,H,£75k - £93k,Closed,Manchester,GB,1,2023-01-21 13:38:11,2022-11-22 17:46:13,2022-12-16 13:52:39,Risk & Compliance,Remote,Manchester
231,550,107,106,Change Manager,H,"81,000",Full,Paris,FR,1,2023-01-21 16:39:53,2022-11-22 13:02:53,2023-01-17 11:00:42,Transformation & Change,Hybrid,Paris
232,545,110,110,Reserving Actuary,H,€83k - €94k,Closed,Paris,FR,1,2023-01-21 14:06:13,2022-11-22 17:56:33,2023-01-19 17:46:35,Actuarial,Office,Paris
233,631,143,143,Project Manager,H,Competitive,Full,Zurich,CH,1,,2022-11-22 11:21:20,2022-12-20 15:35:08,Transformation & Change,Remote,Zurich
234,710,166,165,Senior Paralegal,H,"146,000",Closed,New York,US,1,,2022-11-22 08:19:29,2022-12-15 13:12:40,Legal,Hybrid,New York
235,273,47,47,Change Manager,H,£85k - £99k,Full,London,GB,1,2023-01-22 15:02:07,2022-11-23 10:17:27,2023-01-08 14:39:05,Transformation & Change,Hybrid,London
236,545,111,111,Business Analyst,H,€72k - €88k,Full,Paris,FR,1,2023-01-22 18:18:20,2022-11-23 15:02:45,2023-01-05 15:53:20,Transformation & Change,Hybrid,Paris
237,628,133,133,Head of Compliance,H,CHF 117k - CHF 135k,Full,Zurich,CH,1,2023-01-22 09:39:35,2022-11-23 08:06:42,2022-12-28 08:33:21,Risk & Compliance,Hybrid,Zurich
238,629,135,135,FP&A Analyst,H,"129,000",Full,Zurich,CH,2,2023-01-22 16:19:01,2022-11-23 09:30:20,2023-01-11 11:55:28,"Accountancy, Finance & Audit",Office,Zurich
239,674,141,139,Project Manager,H,152000,Full,Zurich,CH,1,,2022-11-23 13:43:57,2022-12-20 18:42:52,Transformation & Change,Remote,Zurich
240,734,160,160,Senior Cyber Security Analyst,H,$112k - $124k,Full,New York,US,1,2023-01-22 10:57:40,2022-11-23 17:00:08,2023-01-04 08:54:46,Technology,Remote,New York
241,961,211,211,Claims Handler,H,RM118k - RM137k,Full,Kuala Lumpur,MY,1,2023-01-22 18:42:11,2022-11-23 17:42:52,2023-01-06 12:55:53,"Underwriting, Broking & Claims",Remote,Malaysia
242,1,1,1,Head of Pricing,H,Competitive,Full,Manchester,GB,1,,2022-11-24 14:13:25,2023-01-24 12:31:40,Actuarial,Office,Manchester
243,61,3,3,Cyber Security Analyst,H,£71k - £88k,Full,Manchester,GB,1,,2022-11-24 10:46:39,2023-01-05 08:35:50,Technology,Office,Manchester
244,1,23,23,Senior BI Developer,H,£75k - £91k,Full,Manchester,GB,1,,2022-11-24 14:29:46,2022-12-23 11:36:14,Technology,Hybrid,Manchester
245,168,59,59,Head of Pricing,H,108000,Closed,London,GB,1,,2022-11-24 16:50:05,2022-12-18 17:26:35,Actuarial,Office,London
246,425,80,80,Product Owner,H,71000,Full,Amsterdam,NL,1,2023-01-23 15:27:36,2022-11-24 10:14:14,2023-01-12 08:29:23,Transformation & Change,Hybrid,Amsterdam
247,524,99,99,Credit Risk Analyst,H,"56,000",Closed,Madrid,ES,1,2023-01-23 10:36:24,2022-11-24 16:30:01,2022-12-23 15:46:38,Risk & Compliance,Hybrid,Madrid
248,210,48,47,Product Owner,H,£60k - £68k,Closed,London,GB,1,2023-01-24 13:38:21,2022-11-25 16:36:48,2022-12-28 14:19:06,Transformation & Change,Office,London
249,177,49,47,Senior Change Manager,H,94000,Closed,London,GB,1,2023-01-24 09:23:39,2022-11-25 09:08:13,2023-01-30 12:03:03,Transformation & Change,Hybrid,London
250,411,66,64,Property Underwriter,H,€78k - €97k,Full,Dublin,IE,1,,2022-11-25 08:46:28,2022-12-23 11:22:57,"Underwriting, Broking & Claims",Remote,Dublin
251,421,79,79,Operational Risk Manager,H,€84k - €97k,Closed,Amsterdam,NL,1,2023-01-24 17:55:31,2022-11-25 10:14:59,2022-12-17 08:47:31,Risk & Compliance,Hybrid,Amsterdam
252,423,81,81,Business Analyst,H,EUR 74k,Full,Amsterdam,NL,1,2023-01-24 11:03:50,2022-11-25 11:32:29,2023-01-10 17:44:43,Transformation & Change,Office,Amsterdam
253,811,147,147,Senior Business Analyst,H,100000,Closed,New York,US,1,,2022-11-25 12:14:44,2022-12-30 18:56:23,Transformation & Change,Hybrid,New York
254,750,158,158,Software Engineer,H,USD 102k,Full,New York,US,1,2023-01-24 11:13:54,2022-11-25 11:14:42,2022-12-27 16:41:31,Technology,Remote,New York
255,778,168,168,Head of Pricing,H,$132k - $161k,Full,New York,US,1,2023-01-24 08:10:06,2022-11-25 08:30:08,2023-01-06 09:17:54,Actuarial,Hybrid,New York
256,839,174,174,Cyber Security Analyst,H,"100,000",Full,Charlotte,US,1,,2022-11-25 15:03:03,2023-01-02 09:24:44,Technology,Office,Charlotte
257,243,41,41,Senior Compliance Officer,H,£69k - £85k,Full,London,GB,1,,2022-11-26 18:17:05,2022-12-29 09:16:37,Risk & Compliance,Office,London
258,847,176,174,Property Underwriter,H,$91k - $106k,Full,Charlotte,US,1,2023-01-25 12:13:04,2022-11-26 09:12:36,2022-12-27 09:35:29,"Underwriting, Broking & Claims",Remote,Charlotte
259,840,177,174,Claims Manager,H,$95k - $109k,Full,Charlotte,US,1,2023-01-25 11:53:19,2022-11-26 16:50:30,2022-12-25 09:24:20,"Underwriting, Broking & Claims",Remote,Charlotte
260,881,186,186,FP&A Analyst,H,"496,000",Full,Hong Kong,HK,1,2023-01-25 18:47:53,2022-11-26 10:18:51,2023-01-06 16:24:55,"Accountancy, Finance & Audit",Hybrid,Hong Kong
261,968,207,207,Senior Account Executive,H,RM163k - RM198k,Closed,Kuala Lumpur,MY,1,2023-01-25 15:23:28,2022-11-26 11:29:10,2023-01-20 08:17:35,"Underwriting, Broking & Claims",Office,Malaysia
262,169,51,47,Project Manager,H,£86k - £99k,OnHold,London,GB,1,2023-01-26 16:12:43,2022-11-27 14:25:57,2022-12-18 10:12:19,Transformation & Change,Remote,London
263,667,142,142,Business Analyst,H,CHF 132k,Full,Zurich,CH,1,,2022-11-27 13:58:02,2023-01-13 13:03:34,Transformation & Change,Office,Zurich
264,962,209,207,Account Executive,H,"210,000",Full,Kuala Lumpur,MY,1,2023-01-26 15:01:31,2022-11-27 10:25:44,2022-12-28 17:28:50,"Underwriting, Broking & Claims",Hybrid,Malaysia
265,56,20,20,Cloud Architect,H,£69k - £79k,Closed,Manchester,GB,1,2023-01-27 15:53:51,2022-11-28 08:04:11,2023-01-17 14:03:16,Technology,Hybrid,Manchester
266,336,64,64,Casualty Underwriter,H,€85k - €104k,OnHold,Dublin,IE,1,,2022-11-28 18:14:17,2022-12-26 12:55:26,"Underwriting, Broking & Claims",Hybrid,Dublin
267,712,167,167,In-house Counsel,H,$160k - $187k,OnHold,New York,US,1,2023-01-27 09:15:18,2022-11-28 08:23:27,2022-12-21 09:29:45,Legal,Hybrid,New York
268,120,2,2,Head of Pricing,H,74000,Closed,Manchester,GB,1,2023-01-28 13:50:48,2022-11-29 12:25:21,2022-12-24 16:09:16,Actuarial,Hybrid,Manchester
269,247,30,30,Regulatory Lawyer,H,£85k - £105k,Full,London,GB,1,2023-01-28 13:23:01,2022-11-29 10:09:22,2023-01-07 15:08:29,Legal,Hybrid,London
270,239,31,28,Commercial Lawyer,H,£110k - £134k,Full,London,GB,1,2023-01-28 13:57:00,2022-11-29 09:19:31,2023-01-28 16:51:26,Legal,Office,London
271,214,40,40,Senior Credit Risk Analyst,H,82000,Full,London,GB,1,2023-01-28 11:56:21,2022-11-29 08:17:07,2023-01-21 15:29:17,Risk & Compliance,Office,London
272,178,58,55,Head of Pricing,H,83000,Full,London,GB,1,,2022-11-29 18:13:10,2023-01-07 15:29:19,Actuarial,Hybrid,London
273,398,68,68,Senior Claims Handler,H,74000,Full,Dublin,IE,1,,2022-11-29 18:25:11,2022-12-29 14:17:23,"Underwriting, Broking & Claims",Remote,Dublin
274,627,139,139,Programme Director,H,Competitive,Full,Zurich,CH,1,,2022-11-29 16:23:48,2022-12-27 08:08:37,Transformation & Change,Hybrid,Zurich
275,877,184,184,Senior Tax Manager,H,HKD 573k,Full,Hong Kong,HK,1,2023-01-28 18:02:41,2022-11-29 12:55:24,2023-01-19 08:46:48,"Accountancy, Finance & Audit",Hybrid,Hong Kong
276,878,185,185,FP&A Analyst,H,803000,Full,Hong Kong,HK,1,2023-01-28 08:31:06,2022-11-29 11:36:15,2023-01-11 17:03:57,"Accountancy, Finance & Audit",Hybrid,Hong Kong
277,932,197,194,Business Analyst,H,"114,000",Closed,Singapore,SG,1,2023-01-28 12:06:01,2022-11-29 18:25:43,2022-12-22 08:51:00,Transformation & Change,Hybrid,Singapore
278,961,210,210,Property Underwriter,H,"206,000",Full,Kuala Lumpur,MY,1,,2022-11-29 18:56:56,2023-01-10 15:12:30,"Underwriting, Broking & Claims",Remote,Malaysia
279,172,39,37,Senior Operational Risk Manager,H,£68k - £79k,Full,London,GB,2,2023-01-29 15:29:53,2022-11-30 11:16:56,2023-01-08 18:07:50,Risk & Compliance,Hybrid,London
280,257,40,37,Change Manager,H,£82k - £96k,Closed,London,GB,1,2023-01-29 10:02:44,2022-11-30 09:39:55,2022-12-21 08:00:16,Transformation & Change,Remote,London
281,361,65,65,Account Executive,H,"67,000",Full,Dublin,IE,1,2023-01-29 16:24:36,2022-11-30 14:06:29,2023-01-17 14:44:34,"Underwriting, Broking & Claims",Hybrid,Dublin
282,884,183,183,Senior FP&A Analyst,H,HK$424k - HK$498k,Full,Hong Kong,HK,1,,2022-11-30 17:48:02,2023-01-08 09:22:12,"Accountancy, Finance & Audit",Hybrid,Hong Kong
283,923,196,196,Product Owner,H,118000,Full,Singapore,SG,1,2023-01-29 14:14:39,2022-11-30 09:32:10,2022-12-30 18:38:01,Transformation & Change,Hybrid,Singapore
284,18,21,21,Claims Handler,H,54000,Full,Manchester,GB,1,2023-01-30 08:43:58,2022-12-01 12:03:23,2023-01-03 13:51:02,"Underwriting, Broking & Claims",Hybrid,Manchester
285,250,41,41,Head of Compliance,H,£61k - £69k,Closed,London,GB,1,,2022-12-01 14:17:56,2023-01-03 14:02:02,Risk & Compliance,Hybrid,London
286,170,49,49,Programme Director,H,£72k - £87k,OnHold,London,GB,1,,2022-12-01 10:43:08,2023-01-05 15:32:16,Transformation & Change,Hybrid,London
