candidate_joborder_status_history_id,candidate_id,joborder_id,date,status_from,status_to,date_modified
387,224,16,2022-10-17 10:07:21,0,400,2022-10-17 10:07:21
388,225,17,2022-10-17 16:11:52,0,400,2022-10-17 16:11:52
389,46899,17,2022-10-17 16:12:56,0,400,2022-10-17 16:12:56
390,79,20,2022-10-17 09:38:58,400,650,2022-10-17 09:38:58
391,80,21,2022-10-17 13:12:12,400,650,2022-10-17 13:12:12
392,147,22,2022-10-17 14:25:40,400,675,2022-10-17 14:25:40
393,226,23,2022-10-17 10:45:17,0,400,2022-10-17 10:45:17
394,83,29,2022-10-17 12:27:08,400,700,2022-10-17 12:27:08
395,168,29,2022-10-17 08:36:00,400,500,2022-10-17 08:36:00
396,59,30,2022-10-17 13:39:46,400,500,2022-10-17 13:39:46
397,227,30,2022-10-17 15:08:39,0,400,2022-10-17 15:08:39
398,90,30,2022-10-17 12:59:32,0,400,2022-10-17 12:59:32
399,228,34,2022-10-17 08:46:47,0,400,2022-10-17 08:46:47
400,229,34,2022-10-17 10:26:19,0,400,2022-10-17 10:26:19
401,230,36,2022-10-17 16:19:47,0,400,2022-10-17 16:19:47
402,231,38,2022-10-17 14:08:38,0,400,2022-10-17 14:08:38
403,92,41,2022-10-17 15:45:04,400,675,2022-10-17 15:45:04
404,46675,41,2022-10-17 12:49:49,400,700,2022-10-17 12:49:49
405,105,44,2022-10-17 13:45:02,0,400,2022-10-17 13:45:02
406,133,47,2022-10-17 12:40:20,400,700,2022-10-17 12:40:20
407,232,47,2022-10-17 16:18:59,0,400,2022-10-17 16:18:59
408,233,51,2022-10-17 17:07:38,0,400,2022-10-17 17:07:38
409,234,52,2022-10-17 11:39:48,0,400,2022-10-17 11:39:48
410,235,53,2022-10-17 11:12:19,0,400,2022-10-17 11:12:19
411,178,56,2022-10-17 17:15:43,400,500,2022-10-17 17:15:43
412,236,57,2022-10-17 12:02:41,0,400,2022-10-17 12:02:41
413,217,60,2022-10-17 08:24:05,0,400,2022-10-17 08:24:05
414,237,60,2022-10-17 15:33:36,0,400,2022-10-17 15:33:36
415,238,61,2022-10-17 12:50:20,0,400,2022-10-17 12:50:20
416,239,61,2022-10-17 13:37:24,0,400,2022-10-17 13:37:24
417,240,61,2022-10-17 11:50:13,0,400,2022-10-17 11:50:13
418,114,61,2022-10-17 14:10:43,0,400,2022-10-17 14:10:43
419,241,63,2022-10-17 15:07:38,0,400,2022-10-17 15:07:38
420,185,67,2022-10-17 12:15:56,0,400,2022-10-17 12:15:56
421,242,69,2022-10-17 13:14:42,0,400,2022-10-17 13:14:42
422,29,1,2022-10-18 12:10:36,400,700,2022-10-18 12:10:36
423,10,4,2022-10-18 08:40:09,500,700,2022-10-18 08:40:09
424,68,5,2022-10-18 08:25:06,400,500,2022-10-18 08:25:06
425,17,7,2022-10-18 14:30:51,400,500,2022-10-18 14:30:51
426,11,10,2022-10-18 10:04:35,400,500,2022-10-18 10:04:35
427,243,11,2022-10-18 10:42:39,0,400,2022-10-18 10:42:39
428,161,12,2022-10-18 15:59:15,400,700,2022-10-18 15:59:15
429,46,13,2022-10-18 18:25:19,400,700,2022-10-18 18:25:19
430,244,13,2022-10-18 08:39:18,0,400,2022-10-18 08:39:18
431,74,14,2022-10-18 11:41:21,400,700,2022-10-18 11:41:21
432,140,14,2022-10-18 17:38:21,400,700,2022-10-18 17:38:21
433,245,15,2022-10-18 15:26:30,0,400,2022-10-18 15:26:30
434,76,17,2022-10-18 11:54:48,400,500,2022-10-18 11:54:48
435,246,17,2022-10-18 12:27:30,0,400,2022-10-18 12:27:30
436,247,19,2022-10-18 15:45:26,0,400,2022-10-18 15:45:26
437,248,20,2022-10-18 13:43:48,0,400,2022-10-18 13:43:48
438,145,21,2022-10-18 13:46:11,400,500,2022-10-18 13:46:11
439,249,22,2022-10-18 10:45:03,0,400,2022-10-18 10:45:03
440,250,24,2022-10-18 16:55:55,0,400,2022-10-18 16:55:55
441,251,25,2022-10-18 10:20:50,0,400,2022-10-18 10:20:50
442,252,25,2022-10-18 15:24:26,0,400,2022-10-18 15:24:26
443,253,26,2022-10-18 14:59:56,0,400,2022-10-18 14:59:56
444,254,26,2022-10-18 15:47:18,0,400,2022-10-18 15:47:18
445,255,28,2022-10-18 10:53:44,0,400,2022-10-18 10:53:44
446,256,31,2022-10-18 15:38:51,0,400,2022-10-18 15:38:51
447,257,31,2022-10-18 11:22:37,0,400,2022-10-18 11:22:37
448,258,32,2022-10-18 15:50:35,0,400,2022-10-18 15:50:35
449,259,32,2022-10-18 14:18:42,0,400,2022-10-18 14:18:42
450,60,34,2022-10-18 09:59:38,400,500,2022-10-18 09:59:38
451,260,34,2022-10-18 18:37:59,0,400,2022-10-18 18:37:59
452,62,36,2022-10-18 11:45:08,400,675,2022-10-18 11:45:08
453,261,39,2022-10-18 11:17:14,0,400,2022-10-18 11:17:14
454,192,42,2022-10-18 18:05:45,400,500,2022-10-18 18:05:45
455,262,42,2022-10-18 11:54:10,0,400,2022-10-18 11:54:10
456,263,44,2022-10-18 16:32:03,0,400,2022-10-18 16:32:03
457,176,48,2022-10-18 15:20:55,400,650,2022-10-18 15:20:55
458,264,48,2022-10-18 16:09:34,0,400,2022-10-18 16:09:34
459,265,49,2022-10-18 18:34:04,0,400,2022-10-18 18:34:04
460,142,50,2022-10-18 18:51:16,400,500,2022-10-18 18:51:16
461,155,51,2022-10-18 15:19:27,400,500,2022-10-18 15:19:27
462,266,51,2022-10-18 17:41:19,0,400,2022-10-18 17:41:19
463,196,52,2022-10-18 16:02:39,400,700,2022-10-18 16:02:39
464,157,53,2022-10-18 16:20:37,0,400,2022-10-18 16:20:37
465,76,54,2022-10-18 11:55:10,0,400,2022-10-18 11:55:10
466,267,55,2022-10-18 14:22:14,0,400,2022-10-18 14:22:14
467,268,55,2022-10-18 14:04:09,0,400,2022-10-18 14:04:09
468,98,57,2022-10-18 13:01:44,400,500,2022-10-18 13:01:44
469,269,57,2022-10-18 11:38:55,0,400,2022-10-18 11:38:55
470,270,66,2022-10-18 17:43:42,0,400,2022-10-18 17:43:42
471,271,66,2022-10-18 08:14:03,0,400,2022-10-18 08:14:03
472,100,67,2022-10-18 18:18:11,0,400,2022-10-18 18:18:11
473,242,69,2022-10-18 08:03:58,400,500,2022-10-18 08:03:58
474,272,69,2022-10-18 13:18:20,0,400,2022-10-18 13:18:20
475,273,71,2022-10-18 12:16:29,0,400,2022-10-18 12:16:29
476,274,74,2022-10-18 13:54:39,0,400,2022-10-18 13:54:39
477,275,75,2022-10-18 13:39:01,0,400,2022-10-18 13:39:01
478,115,1,2022-10-19 15:36:14,500,675,2022-10-19 15:36:14
479,46,2,2022-10-19 14:54:03,400,700,2022-10-19 14:54:03
480,27,2,2022-10-19 18:37:15,400,650,2022-10-19 18:37:15
481,31,4,2022-10-19 11:50:11,500,675,2022-10-19 11:50:11
482,159,4,2022-10-19 08:45:29,400,500,2022-10-19 08:45:29
483,160,4,2022-10-19 11:03:21,400,675,2022-10-19 11:03:21
484,69,5,2022-10-19 11:35:06,400,500,2022-10-19 11:35:06
485,32,6,2022-10-19 13:27:44,400,650,2022-10-19 13:27:44
486,6,7,2022-10-19 11:54:43,400,675,2022-10-19 11:54:43
487,199,7,2022-10-19 10:47:33,400,675,2022-10-19 10:47:33
488,139,8,2022-10-19 15:53:51,400,500,2022-10-19 15:53:51
489,12,9,2022-10-19 15:30:50,400,700,2022-10-19 15:30:50
490,75,14,2022-10-19 09:57:34,400,500,2022-10-19 09:57:34
491,101,14,2022-10-19 18:12:00,400,675,2022-10-19 18:12:00
492,6,15,2022-10-19 10:22:27,400,500,2022-10-19 10:22:27
493,276,15,2022-10-19 18:02:20,0,400,2022-10-19 18:02:20
494,277,16,2022-10-19 12:23:13,0,400,2022-10-19 12:23:13
495,278,19,2022-10-19 12:19:49,0,400,2022-10-19 12:19:49
496,53,20,2022-10-19 16:40:10,400,500,2022-10-19 16:40:10
497,279,20,2022-10-19 14:30:44,0,400,2022-10-19 14:30:44
498,123,21,2022-10-19 17:55:52,400,675,2022-10-19 17:55:52
499,280,21,2022-10-19 10:51:35,0,400,2022-10-19 10:51:35
500,81,22,2022-10-19 08:52:56,400,675,2022-10-19 08:52:56
501,184,23,2022-10-19 18:34:15,400,700,2022-10-19 18:34:15
502,38,24,2022-10-19 14:15:07,400,650,2022-10-19 14:15:07
503,281,25,2022-10-19 15:43:27,0,400,2022-10-19 15:43:27
504,106,27,2022-10-19 16:38:33,400,700,2022-10-19 16:38:33
505,282,27,2022-10-19 11:22:06,0,400,2022-10-19 11:22:06
506,283,28,2022-10-19 13:43:46,0,400,2022-10-19 13:43:46
507,46747,31,2022-10-19 08:14:08,0,400,2022-10-19 08:14:08
508,258,32,2022-10-19 17:14:44,400,500,2022-10-19 17:14:44
509,284,32,2022-10-19 17:21:33,0,400,2022-10-19 17:21:33
510,285,32,2022-10-19 18:23:29,0,400,2022-10-19 18:23:29
511,188,33,2022-10-19 09:08:44,400,500,2022-10-19 09:08:44
512,286,33,2022-10-19 11:42:33,0,400,2022-10-19 11:42:33
513,136,34,2022-10-19 13:58:22,400,700,2022-10-19 13:58:22
514,188,34,2022-10-19 14:15:34,0,400,2022-10-19 14:15:34
515,287,37,2022-10-19 14:13:24,0,400,2022-10-19 14:13:24
516,288,38,2022-10-19 16:32:12,0,400,2022-10-19 16:32:12
517,289,38,2022-10-19 16:57:40,0,400,2022-10-19 16:57:40
518,191,39,2022-10-19 09:33:28,400,700,2022-10-19 09:33:28
519,290,39,2022-10-19 10:08:42,0,400,2022-10-19 10:08:42
520,9,40,2022-10-19 18:04:14,400,500,2022-10-19 18:04:14
521,174,42,2022-10-19 14:59:04,400,500,2022-10-19 14:59:04
522,291,42,2022-10-19 17:37:03,0,400,2022-10-19 17:37:03
523,180,45,2022-10-19 14:31:17,400,650,2022-10-19 14:31:17
524,292,45,2022-10-19 14:15:20,0,400,2022-10-19 14:15:20
525,293,46,2022-10-19 16:53:32,0,400,2022-10-19 16:53:32
526,283,48,2022-10-19 10:14:43,0,400,2022-10-19 10:14:43
527,153,49,2022-10-19 17:39:21,400,500,2022-10-19 17:39:21
528,294,51,2022-10-19 17:19:32,0,400,2022-10-19 17:19:32
529,102,54,2022-10-19 15:22:58,0,400,2022-10-19 15:22:58
530,295,54,2022-10-19 14:16:15,0,400,2022-10-19 14:16:15
531,255,55,2022-10-19 09:35:04,0,400,2022-10-19 09:35:04
532,296,56,2022-10-19 09:15:41,0,400,2022-10-19 09:15:41
533,140,58,2022-10-19 09:39:31,0,400,2022-10-19 09:39:31
534,297,58,2022-10-19 18:04:49,0,400,2022-10-19 18:04:49
535,298,62,2022-10-19 17:26:48,0,400,2022-10-19 17:26:48
536,219,66,2022-10-19 11:32:07,400,650,2022-10-19 11:32:07
537,299,67,2022-10-19 12:46:00,0,400,2022-10-19 12:46:00
538,300,69,2022-10-19 18:40:51,0,400,2022-10-19 18:40:51
539,301,75,2022-10-19 13:32:45,0,400,2022-10-19 13:32:45
540,302,76,2022-10-19 12:36:59,0,400,2022-10-19 12:36:59
541,303,79,2022-10-19 08:39:08,0,400,2022-10-19 08:39:08
542,304,80,2022-10-19 11:47:51,0,400,2022-10-19 11:47:51
543,305,81,2022-10-19 18:30:17,0,400,2022-10-19 18:30:17
544,93,6,2022-10-20 14:48:01,400,650,2022-10-20 14:48:01
545,201,11,2022-10-20 15:41:35,400,500,2022-10-20 15:41:35
546,16,14,2022-10-20 18:09:33,500,700,2022-10-20 18:09:33
547,22,14,2022-10-20 11:20:31,400,700,2022-10-20 11:20:31
548,118,14,2022-10-20 09:36:54,400,675,2022-10-20 09:36:54
549,306,17,2022-10-20 10:38:01,0,400,2022-10-20 10:38:01
550,35,18,2022-10-20 16:16:18,500,600,2022-10-20 16:16:18
551,165,21,2022-10-20 16:38:30,400,500,2022-10-20 16:38:30
552,307,21,2022-10-20 13:07:59,0,400,2022-10-20 13:07:59
553,124,22,2022-10-20 13:15:15,400,500,2022-10-20 13:15:15
554,223,22,2022-10-20 16:26:39,0,400,2022-10-20 16:26:39
555,308,23,2022-10-20 10:01:18,0,400,2022-10-20 10:01:18
556,39,25,2022-10-20 08:52:01,400,650,2022-10-20 08:52:01
557,309,26,2022-10-20 12:07:09,0,400,2022-10-20 12:07:09
558,310,26,2022-10-20 15:56:11,0,400,2022-10-20 15:56:11
559,54,27,2022-10-20 16:33:55,400,675,2022-10-20 16:33:55
560,55,29,2022-10-20 15:47:27,400,675,2022-10-20 15:47:27
561,220,30,2022-10-20 09:33:57,0,400,2022-10-20 09:33:57
562,311,31,2022-10-20 09:50:29,0,400,2022-10-20 09:50:29
563,312,32,2022-10-20 10:33:34,0,400,2022-10-20 10:33:34
564,313,33,2022-10-20 10:06:33,0,400,2022-10-20 10:06:33
565,170,34,2022-10-20 15:51:37,400,675,2022-10-20 15:51:37
566,314,35,2022-10-20 18:16:51,0,400,2022-10-20 18:16:51
567,315,35,2022-10-20 14:32:50,0,400,2022-10-20 14:32:50
568,183,35,2022-10-20 18:56:00,0,400,2022-10-20 18:56:00
569,150,36,2022-10-20 08:53:02,400,700,2022-10-20 08:53:02
570,316,37,2022-10-20 17:39:26,0,400,2022-10-20 17:39:26
571,240,41,2022-10-20 11:46:17,0,400,2022-10-20 11:46:17
572,317,41,2022-10-20 16:44:05,0,400,2022-10-20 16:44:05
573,318,42,2022-10-20 13:27:36,0,400,2022-10-20 13:27:36
574,319,44,2022-10-20 08:23:02,0,400,2022-10-20 08:23:02
575,320,46,2022-10-20 16:51:35,0,400,2022-10-20 16:51:35
576,321,47,2022-10-20 08:05:30,0,400,2022-10-20 08:05:30
577,322,47,2022-10-20 18:06:41,0,400,2022-10-20 18:06:41
578,134,48,2022-10-20 14:34:10,400,675,2022-10-20 14:34:10
579,210,49,2022-10-20 11:55:12,400,675,2022-10-20 11:55:12
580,211,52,2022-10-20 11:03:27,400,500,2022-10-20 11:03:27
581,177,53,2022-10-20 10:30:16,400,700,2022-10-20 10:30:16
582,235,53,2022-10-20 08:18:22,400,650,2022-10-20 08:18:22
583,323,54,2022-10-20 14:13:16,0,400,2022-10-20 14:13:16
584,296,56,2022-10-20 16:55:07,400,500,2022-10-20 16:55:07
585,324,56,2022-10-20 10:14:23,0,400,2022-10-20 10:14:23
586,245,56,2022-10-20 11:53:27,0,400,2022-10-20 11:53:27
587,325,57,2022-10-20 09:56:51,0,400,2022-10-20 09:56:51
588,326,58,2022-10-20 09:16:27,0,400,2022-10-20 09:16:27
589,327,59,2022-10-20 11:23:55,0,400,2022-10-20 11:23:55
590,240,61,2022-10-20 18:54:26,400,675,2022-10-20 18:54:26
591,328,61,2022-10-20 14:47:42,0,400,2022-10-20 14:47:42
592,329,62,2022-10-20 16:14:39,0,400,2022-10-20 16:14:39
593,46899,63,2022-10-20 13:56:50,0,400,2022-10-20 13:56:50
594,330,64,2022-10-20 15:44:01,0,400,2022-10-20 15:44:01
595,192,64,2022-10-20 13:02:26,0,400,2022-10-20 13:02:26
596,138,64,2022-10-20 08:10:24,0,400,2022-10-20 08:10:24
597,331,65,2022-10-20 11:22:10,0,400,2022-10-20 11:22:10
598,332,66,2022-10-20 15:17:22,0,400,2022-10-20 15:17:22
599,333,67,2022-10-20 17:24:55,0,400,2022-10-20 17:24:55
600,334,68,2022-10-20 09:41:34,0,400,2022-10-20 09:41:34
601,335,72,2022-10-20 18:55:18,0,400,2022-10-20 18:55:18
602,336,74,2022-10-20 16:18:58,0,400,2022-10-20 16:18:58
603,337,74,2022-10-20 18:39:03,0,400,2022-10-20 18:39:03
604,302,76,2022-10-20 09:23:02,400,500,2022-10-20 09:23:02
605,338,78,2022-10-20 12:46:40,0,400,2022-10-20 12:46:40
606,339,78,2022-10-20 17:59:49,0,400,2022-10-20 17:59:49
607,97,78,2022-10-20 10:31:37,0,400,2022-10-20 10:31:37
608,340,81,2022-10-20 13:25:43,0,400,2022-10-20 13:25:43
609,341,82,2022-10-20 13:25:21,0,400,2022-10-20 13:25:21
610,342,82,2022-10-20 14:27:06,0,400,2022-10-20 14:27:06
611,151,85,2022-10-20 09:03:56,0,400,2022-10-20 09:03:56
612,343,85,2022-10-20 13:16:40,0,400,2022-10-20 13:16:40
613,344,85,2022-10-20 17:37:45,0,400,2022-10-20 17:37:45
614,7,4,2022-10-21 10:46:03,500,600,2022-10-21 10:46:03
615,39,6,2022-10-21 11:42:34,400,500,2022-10-21 11:42:34
616,116,9,2022-10-21 09:53:01,400,675,2022-10-21 09:53:01
617,222,11,2022-10-21 12:06:37,400,700,2022-10-21 12:06:37
618,48,13,2022-10-21 18:15:20,400,700,2022-10-21 18:15:20
619,244,13,2022-10-21 13:26:31,400,675,2022-10-21 13:26:31
620,90,14,2022-10-21 10:14:27,400,500,2022-10-21 10:14:27
621,103,16,2022-10-21 14:17:25,400,500,2022-10-21 14:17:25
622,121,16,2022-10-21 13:07:16,400,500,2022-10-21 13:07:16
623,183,19,2022-10-21 17:29:18,400,500,2022-10-21 17:29:18
624,146,22,2022-10-21 17:40:57,400,500,2022-10-21 17:40:57
625,18,23,2022-10-21 18:19:57,400,500,2022-10-21 18:19:57
626,166,23,2022-10-21 17:59:19,400,500,2022-10-21 17:59:19
627,345,23,2022-10-21 10:48:35,0,400,2022-10-21 10:48:35
628,116,24,2022-10-21 11:06:58,400,700,2022-10-21 11:06:58
629,167,25,2022-10-21 13:53:33,400,700,2022-10-21 13:53:33
630,346,26,2022-10-21 12:00:06,0,400,2022-10-21 12:00:06
631,347,26,2022-10-21 10:38:32,0,400,2022-10-21 10:38:32
632,348,27,2022-10-21 16:15:09,0,400,2022-10-21 16:15:09
633,82,28,2022-10-21 11:23:39,400,675,2022-10-21 11:23:39
634,349,28,2022-10-21 09:34:40,0,400,2022-10-21 09:34:40
635,169,31,2022-10-21 08:35:43,400,700,2022-10-21 08:35:43
636,350,31,2022-10-21 09:05:44,0,400,2022-10-21 09:05:44
637,351,32,2022-10-21 16:24:13,0,400,2022-10-21 16:24:13
638,229,34,2022-10-21 08:23:46,400,500,2022-10-21 08:23:46
639,352,34,2022-10-21 09:49:26,0,400,2022-10-21 09:49:26
640,353,35,2022-10-21 15:53:53,0,400,2022-10-21 15:53:53
641,189,36,2022-10-21 16:53:14,400,650,2022-10-21 16:53:14
642,12,39,2022-10-21 14:50:42,400,500,2022-10-21 14:50:42
643,354,41,2022-10-21 13:01:31,0,400,2022-10-21 13:01:31
644,199,41,2022-10-21 15:55:57,0,400,2022-10-21 15:55:57
645,355,41,2022-10-21 09:47:49,0,400,2022-10-21 09:47:49
646,193,42,2022-10-21 17:24:28,400,500,2022-10-21 17:24:28
647,356,43,2022-10-21 10:36:52,0,400,2022-10-21 10:36:52
648,131,44,2022-10-21 08:25:02,400,700,2022-10-21 08:25:02
649,185,45,2022-10-21 08:53:08,0,400,2022-10-21 08:53:08
650,357,45,2022-10-21 14:47:02,0,400,2022-10-21 14:47:02
651,358,46,2022-10-21 18:13:30,0,400,2022-10-21 18:13:30
652,359,46,2022-10-21 09:46:20,0,400,2022-10-21 09:46:20
653,315,50,2022-10-21 17:50:24,0,400,2022-10-21 17:50:24
654,360,50,2022-10-21 14:47:44,0,400,2022-10-21 14:47:44
655,224,50,2022-10-21 11:41:58,0,400,2022-10-21 11:41:58
656,294,51,2022-10-21 15:15:53,400,500,2022-10-21 15:15:53
657,361,53,2022-10-21 13:57:46,0,400,2022-10-21 13:57:46
658,214,54,2022-10-21 17:57:31,400,700,2022-10-21 17:57:31
659,295,54,2022-10-21 11:21:28,400,500,2022-10-21 11:21:28
660,198,55,2022-10-21 13:01:14,400,500,2022-10-21 13:01:14
661,362,55,2022-10-21 14:38:29,0,400,2022-10-21 14:38:29
662,157,56,2022-10-21 10:35:54,400,700,2022-10-21 10:35:54
663,363,57,2022-10-21 09:47:26,0,400,2022-10-21 09:47:26
664,364,59,2022-10-21 14:42:45,0,400,2022-10-21 14:42:45
665,365,62,2022-10-21 16:55:00,0,400,2022-10-21 16:55:00
666,52,62,2022-10-21 18:06:10,0,400,2022-10-21 18:06:10
667,366,63,2022-10-21 10:55:27,0,400,2022-10-21 10:55:27
668,367,64,2022-10-21 11:37:07,0,400,2022-10-21 11:37:07
669,368,64,2022-10-21 08:09:41,0,400,2022-10-21 08:09:41
670,369,66,2022-10-21 09:10:10,0,400,2022-10-21 09:10:10
671,268,68,2022-10-21 10:01:41,0,400,2022-10-21 10:01:41
672,370,71,2022-10-21 11:04:16,0,400,2022-10-21 11:04:16
673,371,73,2022-10-21 18:08:20,0,400,2022-10-21 18:08:20
674,372,75,2022-10-21 08:35:09,0,400,2022-10-21 08:35:09
675,373,76,2022-10-21 18:33:03,0,400,2022-10-21 18:33:03
676,374,77,2022-10-21 10:34:07,0,400,2022-10-21 10:34:07
677,375,77,2022-10-21 15:45:32,0,400,2022-10-21 15:45:32
678,239,80,2022-10-21 16:04:15,0,400,2022-10-21 16:04:15
679,376,80,2022-10-21 17:28:54,0,400,2022-10-21 17:28:54
680,377,82,2022-10-21 11:43:17,0,400,2022-10-21 11:43:17
681,378,84,2022-10-21 12:19:29,0,400,2022-10-21 12:19:29
682,379,85,2022-10-21 18:01:11,0,400,2022-10-21 18:01:11
683,380,86,2022-10-21 15:55:02,0,400,2022-10-21 15:55:02
684,381,87,2022-10-21 15:44:41,0,400,2022-10-21 15:44:41
685,44,3,2022-10-22 08:04:44,400,675,2022-10-22 08:04:44
686,136,3,2022-10-22 16:06:19,400,700,2022-10-22 16:06:19
687,181,6,2022-10-22 17:05:52,400,500,2022-10-22 17:05:52
688,48,7,2022-10-22 12:19:57,400,650,2022-10-22 12:19:57
689,10,9,2022-10-22 10:20:52,400,700,2022-10-22 10:20:52
690,200,9,2022-10-22 10:15:20,400,500,2022-10-22 10:15:20
691,47,10,2022-10-22 10:44:31,500,700,2022-10-22 10:44:31
692,99,13,2022-10-22 13:41:00,400,675,2022-10-22 13:41:00
693,102,15,2022-10-22 10:12:06,400,700,2022-10-22 10:12:06
694,202,15,2022-10-22 17:21:44,400,700,2022-10-22 17:21:44
695,141,16,2022-10-22 08:54:24,400,700,2022-10-22 08:54:24
696,142,16,2022-10-22 09:32:53,400,500,2022-10-22 09:32:53
697,163,17,2022-10-22 16:02:17,400,675,2022-10-22 16:02:17
698,78,19,2022-10-22 10:25:41,400,700,2022-10-22 10:25:41
699,249,22,2022-10-22 13:51:48,400,500,2022-10-22 13:51:48
700,126,23,2022-10-22 12:52:07,400,675,2022-10-22 12:52:07
701,56,24,2022-10-22 09:52:54,500,700,2022-10-22 09:52:54
702,283,28,2022-10-22 13:57:41,400,700,2022-10-22 13:57:41
703,128,29,2022-10-22 17:17:53,400,675,2022-10-22 17:17:53
704,227,30,2022-10-22 10:37:45,400,700,2022-10-22 10:37:45
705,46747,31,2022-10-22 10:19:56,400,500,2022-10-22 10:19:56
706,382,31,2022-10-22 17:24:32,0,400,2022-10-22 17:24:32
707,383,31,2022-10-22 15:10:03,0,400,2022-10-22 15:10:03
708,46886,35,2022-10-22 13:46:34,0,400,2022-10-22 13:46:34
709,111,36,2022-10-22 17:30:03,500,600,2022-10-22 17:30:03
710,384,36,2022-10-22 10:09:03,0,400,2022-10-22 10:09:03
711,64,37,2022-10-22 18:06:41,500,675,2022-10-22 18:06:41
712,88,37,2022-10-22 17:54:31,400,700,2022-10-22 17:54:31
713,129,37,2022-10-22 16:11:18,400,500,2022-10-22 16:11:18
714,385,39,2022-10-22 10:01:40,0,400,2022-10-22 10:01:40
715,91,40,2022-10-22 09:12:57,400,650,2022-10-22 09:12:57
716,2,40,2022-10-22 18:48:03,400,675,2022-10-22 18:48:03
717,386,41,2022-10-22 09:18:18,0,400,2022-10-22 09:18:18
718,173,42,2022-10-22 11:25:52,400,500,2022-10-22 11:25:52
719,262,42,2022-10-22 09:56:47,400,500,2022-10-22 09:56:47
720,387,42,2022-10-22 13:30:34,0,400,2022-10-22 13:30:34
721,388,43,2022-10-22 15:09:34,0,400,2022-10-22 15:09:34
722,332,44,2022-10-22 08:09:32,0,400,2022-10-22 08:09:32
723,293,46,2022-10-22 18:24:16,400,675,2022-10-22 18:24:16
724,152,48,2022-10-22 18:09:17,400,650,2022-10-22 18:09:17
725,389,52,2022-10-22 12:08:49,0,400,2022-10-22 12:08:49
726,19,52,2022-10-22 16:07:13,0,400,2022-10-22 16:07:13
727,76,54,2022-10-22 18:53:44,400,675,2022-10-22 18:53:44
728,390,56,2022-10-22 18:14:30,0,400,2022-10-22 18:14:30
729,236,57,2022-10-22 12:30:49,400,675,2022-10-22 12:30:49
730,391,58,2022-10-22 16:04:01,0,400,2022-10-22 16:04:01
731,392,58,2022-10-22 13:21:24,0,400,2022-10-22 13:21:24
732,160,58,2022-10-22 11:26:45,0,400,2022-10-22 11:26:45
733,393,58,2022-10-22 16:29:55,0,400,2022-10-22 16:29:55
734,394,62,2022-10-22 13:41:10,0,400,2022-10-22 13:41:10
735,395,64,2022-10-22 14:10:25,0,400,2022-10-22 14:10:25
736,238,65,2022-10-22 16:40:25,0,400,2022-10-22 16:40:25
737,396,70,2022-10-22 12:00:55,0,400,2022-10-22 12:00:55
738,397,70,2022-10-22 16:14:09,0,400,2022-10-22 16:14:09
739,398,70,2022-10-22 12:20:37,0,400,2022-10-22 12:20:37
740,232,73,2022-10-22 11:08:46,0,400,2022-10-22 11:08:46
741,399,74,2022-10-22 11:42:40,0,400,2022-10-22 11:42:40
742,146,75,2022-10-22 12:03:31,0,400,2022-10-22 12:03:31
743,400,76,2022-10-22 10:50:03,0,400,2022-10-22 10:50:03
744,401,77,2022-10-22 12:51:29,0,400,2022-10-22 12:51:29
745,402,79,2022-10-22 14:00:25,0,400,2022-10-22 14:00:25
746,403,80,2022-10-22 08:39:39,0,400,2022-10-22 08:39:39
747,404,80,2022-10-22 16:19:59,0,400,2022-10-22 16:19:59
748,405,80,2022-10-22 10:33:23,0,400,2022-10-22 10:33:23
749,406,81,2022-10-22 14:01:28,0,400,2022-10-22 14:01:28
750,407,83,2022-10-22 10:58:50,0,400,2022-10-22 10:58:50
751,408,84,2022-10-22 16:10:46,0,400,2022-10-22 16:10:46
752,8,84,2022-10-22 08:27:42,0,400,2022-10-22 08:27:42
753,409,88,2022-10-22 18:02:47,0,400,2022-10-22 18:02:47
754,410,88,2022-10-22 16:52:28,0,400,2022-10-22 16:52:28
755,411,97,2022-10-22 15:31:38,0,400,2022-10-22 15:31:38
756,145,97,2022-10-22 13:31:53,0,400,2022-10-22 13:31:53
757,43,1,2022-10-23 17:43:14,500,675,2022-10-23 17:43:14
758,180,2,2022-10-23 16:43:48,400,500,2022-10-23 16:43:48
759,60,4,2022-10-23 09:27:07,400,500,2022-10-23 09:27:07
760,138,8,2022-10-23 17:40:16,400,650,2022-10-23 17:40:16
761,119,15,2022-10-23 17:53:46,400,675,2022-10-23 17:53:46
762,130,15,2022-10-23 08:53:36,400,650,2022-10-23 08:53:36
763,245,15,2022-10-23 16:24:47,400,675,2022-10-23 16:24:47
764,223,16,2022-10-23 14:46:26,400,500,2022-10-23 14:46:26
765,143,17,2022-10-23 12:30:51,400,500,2022-10-23 12:30:51
766,182,17,2022-10-23 09:28:29,400,675,2022-10-23 09:28:29
767,306,17,2022-10-23 18:08:03,400,675,2022-10-23 18:08:03
768,77,18,2022-10-23 13:34:41,400,700,2022-10-23 13:34:41
769,182,19,2022-10-23 13:40:47,400,700,2022-10-23 13:40:47
770,52,20,2022-10-23 16:18:28,400,675,2022-10-23 16:18:28
771,164,20,2022-10-23 12:36:38,400,675,2022-10-23 12:36:38
772,37,21,2022-10-23 16:48:38,500,675,2022-10-23 16:48:38
773,280,21,2022-10-23 10:37:27,400,700,2022-10-23 10:37:27
